timestamp_utc,name,url,currency,price,raw,context
2026-06-09T13:42:17+00:00,AI for Business Leaders Nanodegree,https://www.udacity.com/course/ai-for-business-leaders--nd054,$,212.00,$212,"olutions, assess ROI, and lead adoption across your organization. Subscription · Bundle $212 / month Subscription · Monthly $249 / month Individual Course $999 / one-time payment"
2026-06-10T14:20:49+00:00,AWS Machine Learning Engineer Nanodegree,https://www.udacity.com/course/aws-machine-learning-engineer-nanodegree--nd189,$,212.00,$212,"ning, preparing you to excel as an AWS machine learning engineer. Subscription · Bundle $212 / month Subscription · Monthly $249 / month Individual Course $999 / one-time payment"
2026-06-10T14:21:02+00:00,AI for Business Leaders Nanodegree,https://www.udacity.com/course/ai-for-business-leaders--nd054,$,212.00,$212,"olutions, assess ROI, and lead adoption across your organization. Subscription · Bundle $212 / month Subscription · Monthly $249 / month Individual Course $999 / one-time payment"
2026-06-11T14:34:19+00:00,AWS Machine Learning Engineer Nanodegree,https://www.udacity.com/course/aws-machine-learning-engineer-nanodegree--nd189,$,212.00,$212,"ning, preparing you to excel as an AWS machine learning engineer. Subscription · Bundle $212 / month Subscription · Monthly $249 / month Individual Course $999 / one-time payment"
2026-06-11T14:34:38+00:00,AI for Business Leaders Nanodegree,https://www.udacity.com/course/ai-for-business-leaders--nd054,$,212.00,$212,"olutions, assess ROI, and lead adoption across your organization. Subscription · Bundle $212 / month Subscription · Monthly $249 / month Individual Course $999 / one-time payment"
2026-06-12T14:05:03+00:00,AWS Machine Learning Engineer Nanodegree,https://www.udacity.com/course/aws-machine-learning-engineer-nanodegree--nd189,$,212.00,$212,"ning, preparing you to excel as an AWS machine learning engineer. Subscription · Bundle $212 / month Subscription · Monthly $249 / month Individual Course $999 / one-time payment"
2026-06-12T14:05:18+00:00,AI for Business Leaders Nanodegree,https://www.udacity.com/course/ai-for-business-leaders--nd054,$,212.00,$212,"olutions, assess ROI, and lead adoption across your organization. Subscription · Bundle $212 / month Subscription · Monthly $249 / month Individual Course $999 / one-time payment"
2026-06-13T12:22:29+00:00,AWS Machine Learning Engineer Nanodegree,https://www.udacity.com/course/aws-machine-learning-engineer-nanodegree--nd189,$,212.00,$212,"ning, preparing you to excel as an AWS machine learning engineer. Subscription · Bundle $212 / month Subscription · Monthly $249 / month Individual Course $999 / one-time payment"
2026-06-13T12:22:42+00:00,AI for Business Leaders Nanodegree,https://www.udacity.com/course/ai-for-business-leaders--nd054,$,212.00,$212,"olutions, assess ROI, and lead adoption across your organization. Subscription · Bundle $212 / month Subscription · Monthly $249 / month Individual Course $999 / one-time payment"
2026-06-14T12:58:59+00:00,AWS Machine Learning Engineer Nanodegree,https://www.udacity.com/course/aws-machine-learning-engineer-nanodegree--nd189,$,212.00,$212,"ning, preparing you to excel as an AWS machine learning engineer. Subscription · Bundle $212 / month Subscription · Monthly $249 / month Individual Course $999 / one-time payment"
2026-06-14T12:59:12+00:00,AI for Business Leaders Nanodegree,https://www.udacity.com/course/ai-for-business-leaders--nd054,$,212.00,$212,"olutions, assess ROI, and lead adoption across your organization. Subscription · Bundle $212 / month Subscription · Monthly $249 / month Individual Course $999 / one-time payment"
2026-06-15T16:14:42+00:00,AWS Machine Learning Engineer Nanodegree,https://www.udacity.com/course/aws-machine-learning-engineer-nanodegree--nd189,$,212.00,$212,"ning, preparing you to excel as an AWS machine learning engineer. Subscription · Bundle $212 / month Subscription · Monthly $249 / month Individual Course $999 / one-time payment"
2026-06-15T16:15:06+00:00,AI for Business Leaders Nanodegree,https://www.udacity.com/course/ai-for-business-leaders--nd054,$,212.00,$212,"olutions, assess ROI, and lead adoption across your organization. Subscription · Bundle $212 / month Subscription · Monthly $249 / month Individual Course $999 / one-time payment"
2026-06-16T15:50:56+00:00,AWS Machine Learning Engineer Nanodegree,https://www.udacity.com/course/aws-machine-learning-engineer-nanodegree--nd189,$,212.00,$212,"ning, preparing you to excel as an AWS machine learning engineer. Subscription · Bundle $212 / month Subscription · Monthly $249 / month Individual Course $999 / one-time payment"
2026-06-16T15:51:10+00:00,AI for Business Leaders Nanodegree,https://www.udacity.com/course/ai-for-business-leaders--nd054,$,212.00,$212,"olutions, assess ROI, and lead adoption across your organization. Subscription · Bundle $212 / month Subscription · Monthly $249 / month Individual Course $999 / one-time payment"
2026-06-17T14:25:48+00:00,AWS Machine Learning Engineer Nanodegree,https://www.udacity.com/course/aws-machine-learning-engineer-nanodegree--nd189,$,212.00,$212,"ning, preparing you to excel as an AWS machine learning engineer. Subscription · Bundle $212 / month Subscription · Monthly $249 / month Individual Course $999 / one-time payment"
2026-06-17T14:26:06+00:00,AI for Business Leaders Nanodegree,https://www.udacity.com/course/ai-for-business-leaders--nd054,$,212.00,$212,"olutions, assess ROI, and lead adoption across your organization. Subscription · Bundle $212 / month Subscription · Monthly $249 / month Individual Course $999 / one-time payment"
2026-06-18T14:03:34+00:00,AWS Machine Learning Engineer Nanodegree,https://www.udacity.com/course/aws-machine-learning-engineer-nanodegree--nd189,$,212.00,$212,"ning, preparing you to excel as an AWS machine learning engineer. Subscription · Bundle $212 / month Subscription · Monthly $249 / month Individual Course $999 / one-time payment"
2026-06-18T14:03:47+00:00,AI for Business Leaders Nanodegree,https://www.udacity.com/course/ai-for-business-leaders--nd054,$,212.00,$212,"olutions, assess ROI, and lead adoption across your organization. Subscription · Bundle $212 / month Subscription · Monthly $249 / month Individual Course $999 / one-time payment"
